SiteDetails,Time,RecordDate,DayOfWeek,TimeSlot,WiFiCount,Average,DayType,AccessControlCount,Country,Floor,CompositeKey,LocationCode
RND Building,9:30:00,5/27/2025,Tuesday,09:30 - 09:45,4,,Weekday,,India,Ground Floor,India_LOC-IN-KALWA_2025-05-27_09:30:00_09:30 - 09:45_Ground Floor_RND Building_Weekday_Tuesday,LOC-IN-KALWA
RND Building,17:30:00,5/27/2025,Tuesday,17:30 - 17:45,1,,Weekday,,India,Ground Floor,India_LOC-IN-KALWA_2025-05-27_17:30:00_17:30 - 17:45_Ground Floor_RND Building_Weekday_Tuesday,LOC-IN-KALWA
RND Building,12:00:00,5/27/2025,Tuesday,12:00 - 12:15,11,,Weekday,,India,Ground Floor,India_LOC-IN-KALWA_2025-05-27_12:00:00_12:00 - 12:15_Ground Floor_RND Building_Weekday_Tuesday,LOC-IN-KALWA
RND Building,10:30:00,5/27/2025,Tuesday,10:30 - 10:45,9,,Weekday,,India,Ground Floor,India_LOC-IN-KALWA_2025-05-27_10:30:00_10:30 - 10:45_Ground Floor_RND Building_Weekday_Tuesday,LOC-IN-KALWA
RND Building,12:15:00,5/27/2025,Tuesday,12:15 - 12:30,1,,Weekday,,India,Ground Floor,India_LOC-IN-KALWA_2025-05-27_12:15:00_12:15 - 12:30_Ground Floor_RND Building_Weekday_Tuesday,LOC-IN-KALWA
RND Building,15:45:00,5/27/2025,Tuesday,15:45 - 16:00,1,,Weekday,,India,Ground Floor,India_LOC-IN-KALWA_2025-05-27_15:45:00_15:45 - 16:00_Ground Floor_RND Building_Weekday_Tuesday,LOC-IN-KALWA
RND Building,9:45:00,5/27/2025,Tuesday,09:45 - 10:00,5,,Weekday,,India,Ground Floor,India_LOC-IN-KALWA_2025-05-27_09:45:00_09:45 - 10:00_Ground Floor_RND Building_Weekday_Tuesday,LOC-IN-KALWA
RND Building,18:00:00,5/27/2025,Tuesday,18:00 - 18:15,5,,Weekday,,India,Ground Floor,India_LOC-IN-KALWA_2025-05-27_18:00:00_18:00 - 18:15_Ground Floor_RND Building_Weekday_Tuesday,LOC-IN-KALWA
RND Building,15:15:00,5/27/2025,Tuesday,15:15 - 15:30,4,,Weekday,,India,Ground Floor,India_LOC-IN-KALWA_2025-05-27_15:15:00_15:15 - 15:30_Ground Floor_RND Building_Weekday_Tuesday,LOC-IN-KALWA
RND Building,20:15:00,5/27/2025,Tuesday,20:15 - 20:30,2,,Weekday,,India,Ground Floor,India_LOC-IN-KALWA_2025-05-27_20:15:00_20:15 - 20:30_Ground Floor_RND Building_Weekday_Tuesday,LOC-IN-KALWA
RND Building,13:15:00,5/27/2025,Tuesday,13:15 - 13:30,10,,Weekday,,India,Ground Floor,India_LOC-IN-KALWA_2025-05-27_13:15:00_13:15 - 13:30_Ground Floor_RND Building_Weekday_Tuesday,LOC-IN-KALWA
RND Building,21:00:00,5/27/2025,Tuesday,21:00 - 21:15,2,,Weekday,,India,Ground Floor,India_LOC-IN-KALWA_2025-05-27_21:00:00_21:00 - 21:15_Ground Floor_RND Building_Weekday_Tuesday,LOC-IN-KALWA
RND Building,9:15:00,5/27/2025,Tuesday,09:15 - 09:30,3,,Weekday,,India,Ground Floor,India_LOC-IN-KALWA_2025-05-27_09:15:00_09:15 - 09:30_Ground Floor_RND Building_Weekday_Tuesday,LOC-IN-KALWA
RND Building,11:30:00,5/27/2025,Tuesday,11:30 - 11:45,10,,Weekday,,India,Ground Floor,India_LOC-IN-KALWA_2025-05-27_11:30:00_11:30 - 11:45_Ground Floor_RND Building_Weekday_Tuesday,LOC-IN-KALWA
RND Building,23:30:00,5/27/2025,Tuesday,23:30 - 23:45,1,,Weekday,,India,Ground Floor,India_LOC-IN-KALWA_2025-05-27_23:30:00_23:30 - 23:45_Ground Floor_RND Building_Weekday_Tuesday,LOC-IN-KALWA
RND Building,11:00:00,5/27/2025,Tuesday,11:00 - 11:15,1,,Weekday,,India,Ground Floor,India_LOC-IN-KALWA_2025-05-27_11:00:00_11:00 - 11:15_Ground Floor_RND Building_Weekday_Tuesday,LOC-IN-KALWA
RND Building,19:45:00,5/27/2025,Tuesday,19:45 - 20:00,2,,Weekday,,India,Ground Floor,India_LOC-IN-KALWA_2025-05-27_19:45:00_19:45 - 20:00_Ground Floor_RND Building_Weekday_Tuesday,LOC-IN-KALWA
RND Building,23:00:00,5/27/2025,Tuesday,23:00 - 23:15,2,,Weekday,,India,Ground Floor,India_LOC-IN-KALWA_2025-05-27_23:00:00_23:00 - 23:15_Ground Floor_RND Building_Weekday_Tuesday,LOC-IN-KALWA
RND Building,13:30:00,5/27/2025,Tuesday,13:30 - 13:45,2,,Weekday,,India,Ground Floor,India_LOC-IN-KALWA_2025-05-27_13:30:00_13:30 - 13:45_Ground Floor_RND Building_Weekday_Tuesday,LOC-IN-KALWA
RND Building,11:15:00,5/27/2025,Tuesday,11:15 - 11:30,1,,Weekday,,India,Ground Floor,India_LOC-IN-KALWA_2025-05-27_11:15:00_11:15 - 11:30_Ground Floor_RND Building_Weekday_Tuesday,LOC-IN-KALWA
RND Building,16:30:00,5/27/2025,Tuesday,16:30 - 16:45,5,,Weekday,,India,Ground Floor,India_LOC-IN-KALWA_2025-05-27_16:30:00_16:30 - 16:45_Ground Floor_RND Building_Weekday_Tuesday,LOC-IN-KALWA
RND Building,22:15:00,5/27/2025,Tuesday,22:15 - 22:30,2,,Weekday,,India,Ground Floor,India_LOC-IN-KALWA_2025-05-27_22:15:00_22:15 - 22:30_Ground Floor_RND Building_Weekday_Tuesday,LOC-IN-KALWA
RND Building,0:00:00,5/27/2025,Tuesday,00:00 - 00:15,1,,Weekday,,India,Ground Floor,India_LOC-IN-KALWA_2025-05-27_00:00:00_00:00 - 00:15_Ground Floor_RND Building_Weekday_Tuesday,LOC-IN-KALWA
RND Building,10:00:00,5/27/2025,Tuesday,10:00 - 10:15,5,,Weekday,,India,Ground Floor,India_LOC-IN-KALWA_2025-05-27_10:00:00_10:00 - 10:15_Ground Floor_RND Building_Weekday_Tuesday,LOC-IN-KALWA
RND Building,17:00:00,5/27/2025,Tuesday,17:00 - 17:15,1,,Weekday,,India,Ground Floor,India_LOC-IN-KALWA_2025-05-27_17:00:00_17:00 - 17:15_Ground Floor_RND Building_Weekday_Tuesday,LOC-IN-KALWA
RND Building,18:30:00,5/27/2025,Tuesday,18:30 - 18:45,3,,Weekday,,India,Ground Floor,India_LOC-IN-KALWA_2025-05-27_18:30:00_18:30 - 18:45_Ground Floor_RND Building_Weekday_Tuesday,LOC-IN-KALWA
RND Building,16:00:00,5/27/2025,Tuesday,16:00 - 16:15,5,,Weekday,,India,Ground Floor,India_LOC-IN-KALWA_2025-05-27_16:00:00_16:00 - 16:15_Ground Floor_RND Building_Weekday_Tuesday,LOC-IN-KALWA
RND Building,12:45:00,5/27/2025,Tuesday,12:45 - 13:00,10,,Weekday,,India,Ground Floor,India_LOC-IN-KALWA_2025-05-27_12:45:00_12:45 - 13:00_Ground Floor_RND Building_Weekday_Tuesday,LOC-IN-KALWA
RND Building,12:30:00,5/27/2025,Tuesday,12:30 - 12:45,8,,Weekday,,India,Ground Floor,India_LOC-IN-KALWA_2025-05-27_12:30:00_12:30 - 12:45_Ground Floor_RND Building_Weekday_Tuesday,LOC-IN-KALWA
RND Building,22:30:00,5/27/2025,Tuesday,22:30 - 22:45,2,,Weekday,,India,Ground Floor,India_LOC-IN-KALWA_2025-05-27_22:30:00_22:30 - 22:45_Ground Floor_RND Building_Weekday_Tuesday,LOC-IN-KALWA
RND Building,20:30:00,5/27/2025,Tuesday,20:30 - 20:45,2,,Weekday,,India,Ground Floor,India_LOC-IN-KALWA_2025-05-27_20:30:00_20:30 - 20:45_Ground Floor_RND Building_Weekday_Tuesday,LOC-IN-KALWA
RND Building,8:30:00,5/27/2025,Tuesday,08:30 - 08:45,1,,Weekday,,India,Ground Floor,India_LOC-IN-KALWA_2025-05-27_08:30:00_08:30 - 08:45_Ground Floor_RND Building_Weekday_Tuesday,LOC-IN-KALWA
RND Building,16:15:00,5/27/2025,Tuesday,16:15 - 16:30,1,,Weekday,,India,Ground Floor,India_LOC-IN-KALWA_2025-05-27_16:15:00_16:15 - 16:30_Ground Floor_RND Building_Weekday_Tuesday,LOC-IN-KALWA
RND Building,8:15:00,5/27/2025,Tuesday,08:15 - 08:30,3,,Weekday,,India,Ground Floor,India_LOC-IN-KALWA_2025-05-27_08:15:00_08:15 - 08:30_Ground Floor_RND Building_Weekday_Tuesday,LOC-IN-KALWA
RND Building,19:15:00,5/27/2025,Tuesday,19:15 - 19:30,2,,Weekday,,India,Ground Floor,India_LOC-IN-KALWA_2025-05-27_19:15:00_19:15 - 19:30_Ground Floor_RND Building_Weekday_Tuesday,LOC-IN-KALWA
RND Building,14:45:00,5/27/2025,Tuesday,14:45 - 15:00,1,,Weekday,,India,Ground Floor,India_LOC-IN-KALWA_2025-05-27_14:45:00_14:45 - 15:00_Ground Floor_RND Building_Weekday_Tuesday,LOC-IN-KALWA
RND Building,8:00:00,5/27/2025,Tuesday,08:00 - 08:15,1,,Weekday,,India,Ground Floor,India_LOC-IN-KALWA_2025-05-27_08:00:00_08:00 - 08:15_Ground Floor_RND Building_Weekday_Tuesday,LOC-IN-KALWA
RND Building,10:45:00,5/27/2025,Tuesday,10:45 - 11:00,14,,Weekday,,India,Ground Floor,India_LOC-IN-KALWA_2025-05-27_10:45:00_10:45 - 11:00_Ground Floor_RND Building_Weekday_Tuesday,LOC-IN-KALWA
RND Building,20:00:00,5/27/2025,Tuesday,20:00 - 20:15,2,,Weekday,,India,Ground Floor,India_LOC-IN-KALWA_2025-05-27_20:00:00_20:00 - 20:15_Ground Floor_RND Building_Weekday_Tuesday,LOC-IN-KALWA
RND Building,14:00:00,5/27/2025,Tuesday,14:00 - 14:15,1,,Weekday,,India,Ground Floor,India_LOC-IN-KALWA_2025-05-27_14:00:00_14:00 - 14:15_Ground Floor_RND Building_Weekday_Tuesday,LOC-IN-KALWA
RND Building,16:45:00,5/27/2025,Tuesday,16:45 - 17:00,2,,Weekday,,India,Ground Floor,India_LOC-IN-KALWA_2025-05-27_16:45:00_16:45 - 17:00_Ground Floor_RND Building_Weekday_Tuesday,LOC-IN-KALWA
RND Building,8:45:00,5/27/2025,Tuesday,08:45 - 09:00,2,,Weekday,,India,Ground Floor,India_LOC-IN-KALWA_2025-05-27_08:45:00_08:45 - 09:00_Ground Floor_RND Building_Weekday_Tuesday,LOC-IN-KALWA
RND Building,9:00:00,5/27/2025,Tuesday,09:00 - 09:15,2,,Weekday,,India,Ground Floor,India_LOC-IN-KALWA_2025-05-27_09:00:00_09:00 - 09:15_Ground Floor_RND Building_Weekday_Tuesday,LOC-IN-KALWA
RND Building,21:15:00,5/27/2025,Tuesday,21:15 - 21:30,2,,Weekday,,India,Ground Floor,India_LOC-IN-KALWA_2025-05-27_21:15:00_21:15 - 21:30_Ground Floor_RND Building_Weekday_Tuesday,LOC-IN-KALWA
RND Building,20:45:00,5/27/2025,Tuesday,20:45 - 21:00,2,,Weekday,,India,Ground Floor,India_LOC-IN-KALWA_2025-05-27_20:45:00_20:45 - 21:00_Ground Floor_RND Building_Weekday_Tuesday,LOC-IN-KALWA
RND Building,13:30:00,5/27/2025,Tuesday,13:30 - 13:45,20,,Weekday,,India,1st Floor,India_LOC-IN-KALWA_2025-05-27_13:30:00_13:30 - 13:45_1st Floor_RND Building_Weekday_Tuesday,LOC-IN-KALWA
RND Building,6:15:00,5/27/2025,Tuesday,06:15 - 06:30,3,,Weekday,,India,1st Floor,India_LOC-IN-KALWA_2025-05-27_06:15:00_06:15 - 06:30_1st Floor_RND Building_Weekday_Tuesday,LOC-IN-KALWA
RND Building,11:45:00,5/27/2025,Tuesday,11:45 - 12:00,10,,Weekday,,India,1st Floor,India_LOC-IN-KALWA_2025-05-27_11:45:00_11:45 - 12:00_1st Floor_RND Building_Weekday_Tuesday,LOC-IN-KALWA
RND Building,4:00:00,5/27/2025,Tuesday,04:00 - 04:15,4,,Weekday,,India,1st Floor,India_LOC-IN-KALWA_2025-05-27_04:00:00_04:00 - 04:15_1st Floor_RND Building_Weekday_Tuesday,LOC-IN-KALWA
RND Building,4:15:00,5/27/2025,Tuesday,04:15 - 04:30,1,,Weekday,,India,1st Floor,India_LOC-IN-KALWA_2025-05-27_04:15:00_04:15 - 04:30_1st Floor_RND Building_Weekday_Tuesday,LOC-IN-KALWA
RND Building,10:00:00,5/27/2025,Tuesday,10:00 - 10:15,1,,Weekday,,India,1st Floor,India_LOC-IN-KALWA_2025-05-27_10:00:00_10:00 - 10:15_1st Floor_RND Building_Weekday_Tuesday,LOC-IN-KALWA
RND Building,20:00:00,5/27/2025,Tuesday,20:00 - 20:15,7,,Weekday,,India,1st Floor,India_LOC-IN-KALWA_2025-05-27_20:00:00_20:00 - 20:15_1st Floor_RND Building_Weekday_Tuesday,LOC-IN-KALWA
RND Building,1:45:00,5/27/2025,Tuesday,01:45 - 02:00,5,,Weekday,,India,1st Floor,India_LOC-IN-KALWA_2025-05-27_01:45:00_01:45 - 02:00_1st Floor_RND Building_Weekday_Tuesday,LOC-IN-KALWA
RND Building,8:15:00,5/27/2025,Tuesday,08:15 - 08:30,11,,Weekday,,India,1st Floor,India_LOC-IN-KALWA_2025-05-27_08:15:00_08:15 - 08:30_1st Floor_RND Building_Weekday_Tuesday,LOC-IN-KALWA
RND Building,1:30:00,5/27/2025,Tuesday,01:30 - 01:45,5,,Weekday,,India,1st Floor,India_LOC-IN-KALWA_2025-05-27_01:30:00_01:30 - 01:45_1st Floor_RND Building_Weekday_Tuesday,LOC-IN-KALWA
RND Building,0:45:00,5/27/2025,Tuesday,00:45 - 01:00,5,,Weekday,,India,1st Floor,India_LOC-IN-KALWA_2025-05-27_00:45:00_00:45 - 01:00_1st Floor_RND Building_Weekday_Tuesday,LOC-IN-KALWA
RND Building,12:45:00,5/27/2025,Tuesday,12:45 - 13:00,1,,Weekday,,India,1st Floor,India_LOC-IN-KALWA_2025-05-27_12:45:00_12:45 - 13:00_1st Floor_RND Building_Weekday_Tuesday,LOC-IN-KALWA
RND Building,14:15:00,5/27/2025,Tuesday,14:15 - 14:30,24,,Weekday,,India,1st Floor,India_LOC-IN-KALWA_2025-05-27_14:15:00_14:15 - 14:30_1st Floor_RND Building_Weekday_Tuesday,LOC-IN-KALWA
RND Building,22:30:00,5/27/2025,Tuesday,22:30 - 22:45,4,,Weekday,,India,1st Floor,India_LOC-IN-KALWA_2025-05-27_22:30:00_22:30 - 22:45_1st Floor_RND Building_Weekday_Tuesday,LOC-IN-KALWA
RND Building,1:15:00,5/27/2025,Tuesday,01:15 - 01:30,5,,Weekday,,India,1st Floor,India_LOC-IN-KALWA_2025-05-27_01:15:00_01:15 - 01:30_1st Floor_RND Building_Weekday_Tuesday,LOC-IN-KALWA
RND Building,16:15:00,5/27/2025,Tuesday,16:15 - 16:30,6,,Weekday,,India,1st Floor,India_LOC-IN-KALWA_2025-05-27_16:15:00_16:15 - 16:30_1st Floor_RND Building_Weekday_Tuesday,LOC-IN-KALWA
RND Building,9:45:00,5/27/2025,Tuesday,09:45 - 10:00,19,,Weekday,,India,1st Floor,India_LOC-IN-KALWA_2025-05-27_09:45:00_09:45 - 10:00_1st Floor_RND Building_Weekday_Tuesday,LOC-IN-KALWA
RND Building,12:00:00,5/27/2025,Tuesday,12:00 - 12:15,18,,Weekday,,India,1st Floor,India_LOC-IN-KALWA_2025-05-27_12:00:00_12:00 - 12:15_1st Floor_RND Building_Weekday_Tuesday,LOC-IN-KALWA
RND Building,17:15:00,5/27/2025,Tuesday,17:15 - 17:30,10,,Weekday,,India,1st Floor,India_LOC-IN-KALWA_2025-05-27_17:15:00_17:15 - 17:30_1st Floor_RND Building_Weekday_Tuesday,LOC-IN-KALWA
RND Building,15:45:00,5/27/2025,Tuesday,15:45 - 16:00,1,,Weekday,,India,1st Floor,India_LOC-IN-KALWA_2025-05-27_15:45:00_15:45 - 16:00_1st Floor_RND Building_Weekday_Tuesday,LOC-IN-KALWA
RND Building,14:00:00,5/27/2025,Tuesday,14:00 - 14:15,23,,Weekday,,India,1st Floor,India_LOC-IN-KALWA_2025-05-27_14:00:00_14:00 - 14:15_1st Floor_RND Building_Weekday_Tuesday,LOC-IN-KALWA
RND Building,19:00:00,5/27/2025,Tuesday,19:00 - 19:15,4,,Weekday,,India,1st Floor,India_LOC-IN-KALWA_2025-05-27_19:00:00_19:00 - 19:15_1st Floor_RND Building_Weekday_Tuesday,LOC-IN-KALWA
RND Building,18:00:00,5/27/2025,Tuesday,18:00 - 18:15,1,,Weekday,,India,1st Floor,India_LOC-IN-KALWA_2025-05-27_18:00:00_18:00 - 18:15_1st Floor_RND Building_Weekday_Tuesday,LOC-IN-KALWA
RND Building,5:15:00,5/27/2025,Tuesday,05:15 - 05:30,3,,Weekday,,India,1st Floor,India_LOC-IN-KALWA_2025-05-27_05:15:00_05:15 - 05:30_1st Floor_RND Building_Weekday_Tuesday,LOC-IN-KALWA
RND Building,16:45:00,5/27/2025,Tuesday,16:45 - 17:00,14,,Weekday,,India,1st Floor,India_LOC-IN-KALWA_2025-05-27_16:45:00_16:45 - 17:00_1st Floor_RND Building_Weekday_Tuesday,LOC-IN-KALWA
RND Building,18:15:00,5/27/2025,Tuesday,18:15 - 18:30,2,,Weekday,,India,1st Floor,India_LOC-IN-KALWA_2025-05-27_18:15:00_18:15 - 18:30_1st Floor_RND Building_Weekday_Tuesday,LOC-IN-KALWA
RND Building,3:45:00,5/27/2025,Tuesday,03:45 - 04:00,5,,Weekday,,India,1st Floor,India_LOC-IN-KALWA_2025-05-27_03:45:00_03:45 - 04:00_1st Floor_RND Building_Weekday_Tuesday,LOC-IN-KALWA
RND Building,7:30:00,5/27/2025,Tuesday,07:30 - 07:45,7,,Weekday,,India,1st Floor,India_LOC-IN-KALWA_2025-05-27_07:30:00_07:30 - 07:45_1st Floor_RND Building_Weekday_Tuesday,LOC-IN-KALWA
RND Building,20:30:00,5/27/2025,Tuesday,20:30 - 20:45,1,,Weekday,,India,1st Floor,India_LOC-IN-KALWA_2025-05-27_20:30:00_20:30 - 20:45_1st Floor_RND Building_Weekday_Tuesday,LOC-IN-KALWA
RND Building,2:00:00,5/27/2025,Tuesday,02:00 - 02:15,5,,Weekday,,India,1st Floor,India_LOC-IN-KALWA_2025-05-27_02:00:00_02:00 - 02:15_1st Floor_RND Building_Weekday_Tuesday,LOC-IN-KALWA
RND Building,21:45:00,5/27/2025,Tuesday,21:45 - 22:00,5,,Weekday,,India,1st Floor,India_LOC-IN-KALWA_2025-05-27_21:45:00_21:45 - 22:00_1st Floor_RND Building_Weekday_Tuesday,LOC-IN-KALWA
RND Building,13:15:00,5/27/2025,Tuesday,13:15 - 13:30,1,,Weekday,,India,1st Floor,India_LOC-IN-KALWA_2025-05-27_13:15:00_13:15 - 13:30_1st Floor_RND Building_Weekday_Tuesday,LOC-IN-KALWA
RND Building,5:30:00,5/27/2025,Tuesday,05:30 - 05:45,3,,Weekday,,India,1st Floor,India_LOC-IN-KALWA_2025-05-27_05:30:00_05:30 - 05:45_1st Floor_RND Building_Weekday_Tuesday,LOC-IN-KALWA
RND Building,9:00:00,5/27/2025,Tuesday,09:00 - 09:15,1,,Weekday,,India,1st Floor,India_LOC-IN-KALWA_2025-05-27_09:00:00_09:00 - 09:15_1st Floor_RND Building_Weekday_Tuesday,LOC-IN-KALWA
RND Building,9:15:00,5/27/2025,Tuesday,09:15 - 09:30,18,,Weekday,,India,1st Floor,India_LOC-IN-KALWA_2025-05-27_09:15:00_09:15 - 09:30_1st Floor_RND Building_Weekday_Tuesday,LOC-IN-KALWA
RND Building,5:00:00,5/27/2025,Tuesday,05:00 - 05:15,3,,Weekday,,India,1st Floor,India_LOC-IN-KALWA_2025-05-27_05:00:00_05:00 - 05:15_1st Floor_RND Building_Weekday_Tuesday,LOC-IN-KALWA
RND Building,22:45:00,5/27/2025,Tuesday,22:45 - 23:00,4,,Weekday,,India,1st Floor,India_LOC-IN-KALWA_2025-05-27_22:45:00_22:45 - 23:00_1st Floor_RND Building_Weekday_Tuesday,LOC-IN-KALWA
RND Building,6:00:00,5/27/2025,Tuesday,06:00 - 06:15,3,,Weekday,,India,1st Floor,India_LOC-IN-KALWA_2025-05-27_06:00:00_06:00 - 06:15_1st Floor_RND Building_Weekday_Tuesday,LOC-IN-KALWA
RND Building,4:45:00,5/27/2025,Tuesday,04:45 - 05:00,3,,Weekday,,India,1st Floor,India_LOC-IN-KALWA_2025-05-27_04:45:00_04:45 - 05:00_1st Floor_RND Building_Weekday_Tuesday,LOC-IN-KALWA
RND Building,11:00:00,5/27/2025,Tuesday,11:00 - 11:15,1,,Weekday,,India,1st Floor,India_LOC-IN-KALWA_2025-05-27_11:00:00_11:00 - 11:15_1st Floor_RND Building_Weekday_Tuesday,LOC-IN-KALWA
RND Building,19:15:00,5/27/2025,Tuesday,19:15 - 19:30,3,,Weekday,,India,1st Floor,India_LOC-IN-KALWA_2025-05-27_19:15:00_19:15 - 19:30_1st Floor_RND Building_Weekday_Tuesday,LOC-IN-KALWA
RND Building,17:30:00,5/27/2025,Tuesday,17:30 - 17:45,3,,Weekday,,India,1st Floor,India_LOC-IN-KALWA_2025-05-27_17:30:00_17:30 - 17:45_1st Floor_RND Building_Weekday_Tuesday,LOC-IN-KALWA
RND Building,11:15:00,5/27/2025,Tuesday,11:15 - 11:30,17,,Weekday,,India,1st Floor,India_LOC-IN-KALWA_2025-05-27_11:15:00_11:15 - 11:30_1st Floor_RND Building_Weekday_Tuesday,LOC-IN-KALWA
RND Building,18:45:00,5/27/2025,Tuesday,18:45 - 19:00,9,,Weekday,,India,1st Floor,India_LOC-IN-KALWA_2025-05-27_18:45:00_18:45 - 19:00_1st Floor_RND Building_Weekday_Tuesday,LOC-IN-KALWA
RND Building,8:45:00,5/27/2025,Tuesday,08:45 - 09:00,1,,Weekday,,India,1st Floor,India_LOC-IN-KALWA_2025-05-27_08:45:00_08:45 - 09:00_1st Floor_RND Building_Weekday_Tuesday,LOC-IN-KALWA
RND Building,7:15:00,5/27/2025,Tuesday,07:15 - 07:30,4,,Weekday,,India,1st Floor,India_LOC-IN-KALWA_2025-05-27_07:15:00_07:15 - 07:30_1st Floor_RND Building_Weekday_Tuesday,LOC-IN-KALWA
RND Building,15:00:00,5/27/2025,Tuesday,15:00 - 15:15,1,,Weekday,,India,1st Floor,India_LOC-IN-KALWA_2025-05-27_15:00:00_15:00 - 15:15_1st Floor_RND Building_Weekday_Tuesday,LOC-IN-KALWA
RND Building,14:30:00,5/27/2025,Tuesday,14:30 - 14:45,1,,Weekday,,India,1st Floor,India_LOC-IN-KALWA_2025-05-27_14:30:00_14:30 - 14:45_1st Floor_RND Building_Weekday_Tuesday,LOC-IN-KALWA
RND Building,7:45:00,5/27/2025,Tuesday,07:45 - 08:00,9,,Weekday,,India,1st Floor,India_LOC-IN-KALWA_2025-05-27_07:45:00_07:45 - 08:00_1st Floor_RND Building_Weekday_Tuesday,LOC-IN-KALWA
RND Building,21:15:00,5/27/2025,Tuesday,21:15 - 21:30,5,,Weekday,,India,1st Floor,India_LOC-IN-KALWA_2025-05-27_21:15:00_21:15 - 21:30_1st Floor_RND Building_Weekday_Tuesday,LOC-IN-KALWA
RND Building,13:45:00,5/27/2025,Tuesday,13:45 - 14:00,21,,Weekday,,India,1st Floor,India_LOC-IN-KALWA_2025-05-27_13:45:00_13:45 - 14:00_1st Floor_RND Building_Weekday_Tuesday,LOC-IN-KALWA
RND Building,10:15:00,5/27/2025,Tuesday,10:15 - 10:30,1,,Weekday,,India,1st Floor,India_LOC-IN-KALWA_2025-05-27_10:15:00_10:15 - 10:30_1st Floor_RND Building_Weekday_Tuesday,LOC-IN-KALWA
RND Building,20:45:00,5/27/2025,Tuesday,20:45 - 21:00,5,,Weekday,,India,1st Floor,India_LOC-IN-KALWA_2025-05-27_20:45:00_20:45 - 21:00_1st Floor_RND Building_Weekday_Tuesday,LOC-IN-KALWA
RND Building,15:15:00,5/27/2025,Tuesday,15:15 - 15:30,22,,Weekday,,India,1st Floor,India_LOC-IN-KALWA_2025-05-27_15:15:00_15:15 - 15:30_1st Floor_RND Building_Weekday_Tuesday,LOC-IN-KALWA
RND Building,20:15:00,5/27/2025,Tuesday,20:15 - 20:30,6,,Weekday,,India,1st Floor,India_LOC-IN-KALWA_2025-05-27_20:15:00_20:15 - 20:30_1st Floor_RND Building_Weekday_Tuesday,LOC-IN-KALWA
RND Building,14:45:00,5/27/2025,Tuesday,14:45 - 15:00,1,,Weekday,,India,1st Floor,India_LOC-IN-KALWA_2025-05-27_14:45:00_14:45 - 15:00_1st Floor_RND Building_Weekday_Tuesday,LOC-IN-KALWA
RND Building,23:30:00,5/27/2025,Tuesday,23:30 - 23:45,1,,Weekday,,India,1st Floor,India_LOC-IN-KALWA_2025-05-27_23:30:00_23:30 - 23:45_1st Floor_RND Building_Weekday_Tuesday,LOC-IN-KALWA
RND Building,12:15:00,5/27/2025,Tuesday,12:15 - 12:30,18,,Weekday,,India,1st Floor,India_LOC-IN-KALWA_2025-05-27_12:15:00_12:15 - 12:30_1st Floor_RND Building_Weekday_Tuesday,LOC-IN-KALWA
RND Building,3:15:00,5/27/2025,Tuesday,03:15 - 03:30,5,,Weekday,,India,1st Floor,India_LOC-IN-KALWA_2025-05-27_03:15:00_03:15 - 03:30_1st Floor_RND Building_Weekday_Tuesday,LOC-IN-KALWA
RND Building,8:30:00,5/27/2025,Tuesday,08:30 - 08:45,13,,Weekday,,India,1st Floor,India_LOC-IN-KALWA_2025-05-27_08:30:00_08:30 - 08:45_1st Floor_RND Building_Weekday_Tuesday,LOC-IN-KALWA
RND Building,19:30:00,5/27/2025,Tuesday,19:30 - 19:45,6,,Weekday,,India,1st Floor,India_LOC-IN-KALWA_2025-05-27_19:30:00_19:30 - 19:45_1st Floor_RND Building_Weekday_Tuesday,LOC-IN-KALWA
RND Building,2:45:00,5/27/2025,Tuesday,02:45 - 03:00,5,,Weekday,,India,1st Floor,India_LOC-IN-KALWA_2025-05-27_02:45:00_02:45 - 03:00_1st Floor_RND Building_Weekday_Tuesday,LOC-IN-KALWA
RND Building,19:45:00,5/27/2025,Tuesday,19:45 - 20:00,9,,Weekday,,India,1st Floor,India_LOC-IN-KALWA_2025-05-27_19:45:00_19:45 - 20:00_1st Floor_RND Building_Weekday_Tuesday,LOC-IN-KALWA
RND Building,10:30:00,5/27/2025,Tuesday,10:30 - 10:45,17,,Weekday,,India,1st Floor,India_LOC-IN-KALWA_2025-05-27_10:30:00_10:30 - 10:45_1st Floor_RND Building_Weekday_Tuesday,LOC-IN-KALWA
RND Building,3:30:00,5/27/2025,Tuesday,03:30 - 03:45,5,,Weekday,,India,1st Floor,India_LOC-IN-KALWA_2025-05-27_03:30:00_03:30 - 03:45_1st Floor_RND Building_Weekday_Tuesday,LOC-IN-KALWA
RND Building,17:45:00,5/27/2025,Tuesday,17:45 - 18:00,13,,Weekday,,India,1st Floor,India_LOC-IN-KALWA_2025-05-27_17:45:00_17:45 - 18:00_1st Floor_RND Building_Weekday_Tuesday,LOC-IN-KALWA
RND Building,11:30:00,5/27/2025,Tuesday,11:30 - 11:45,1,,Weekday,,India,1st Floor,India_LOC-IN-KALWA_2025-05-27_11:30:00_11:30 - 11:45_1st Floor_RND Building_Weekday_Tuesday,LOC-IN-KALWA
RND Building,15:30:00,5/27/2025,Tuesday,15:30 - 15:45,2,,Weekday,,India,1st Floor,India_LOC-IN-KALWA_2025-05-27_15:30:00_15:30 - 15:45_1st Floor_RND Building_Weekday_Tuesday,LOC-IN-KALWA
